timestamp,loc_x_cm,loc_y_cm,loc_z_cm
1690272956.0,-212.0,-575.0,90.0
1690272971.0,-200.0,-594.0,99.0
1690272986.0,-208.0,-566.0,95.0
1690273001.0,-205.0,-564.0,92.0
1690273016.0,-207.0,-554.0,85.0
1690273031.0,-223.0,-559.0,91.0
1690273046.0,-204.0,-548.0,83.0
1690273061.0,-215.0,-580.0,95.0
1690273076.0,-195.0,-583.0,94.0
1690273091.0,-191.0,-588.0,85.0
1690273106.0,-205.0,-579.0,86.0
1690273121.0,-197.0,-574.0,95.0
1690273136.0,-193.0,-579.0,93.0
1690273151.0,-200.0,-588.0,85.0
1690273166.0,-204.0,-583.0,90.0
1690273181.0,-216.0,-567.0,83.0
1690273196.0,-217.0,-586.0,87.0
1690273211.0,-197.0,-572.0,86.0
1690273226.0,-197.0,-590.0,85.0
1690273241.0,-196.0,-574.0,88.0
1690273256.0,-208.0,-554.0,86.0
1690273271.0,-220.0,-571.0,79.0
1690273286.0,-221.0,-553.0,92.0
1690273301.0,-195.0,-574.0,82.0
1690273316.0,-210.0,-563.0,93.0
1690273331.0,-206.0,-562.0,100.0
1690273346.0,-214.0,-554.0,86.0
1690273361.0,-211.0,-567.0,75.0
1690273376.0,-209.0,-592.0,102.0
1690273391.0,-219.0,-562.0,108.0
1690273406.0,-217.0,-588.0,88.0
1690273421.0,-207.0,-583.0,89.0
1690273436.0,-197.0,-562.0,90.0
1690273451.0,-202.0,-568.0,83.0
1690273466.0,-195.0,-577.0,84.0
1690273481.0,-193.0,-596.0,80.0
1690273496.0,-209.0,-569.0,90.0
1690273511.0,-215.0,-557.0,85.0
1690273526.0,-202.0,-564.0,85.0
1690273541.0,-197.0,-563.0,81.0
1690273556.0,-198.0,-593.0,85.0
1690273571.0,-237.0,-590.0,87.0
1690273586.0,-211.0,-580.0,79.0
1690273601.0,-211.0,-564.0,94.0
1690273616.0,-231.0,-594.0,88.0
1690273631.0,-211.0,-580.0,81.0
1690273646.0,-214.0,-550.0,94.0
1690273661.0,-262.0,-590.0,84.0
1690273676.0,-191.0,-546.0,100.0
1690273691.0,-191.0,-537.0,95.0
1690273706.0,-228.0,-564.0,85.0
1690273721.0,-200.0,-598.0,81.0
1690273736.0,-201.0,-558.0,84.0
1690273751.0,-215.0,-561.0,98.0
1690273766.0,-213.0,-549.0,90.0
1690273781.0,-219.0,-564.0,93.0
1690273796.0,-221.0,-553.0,97.0
1690273811.0,-224.0,-563.0,88.0
1690273826.0,-217.0,-557.0,96.0
1690273841.0,-227.0,-561.0,86.0
1690273856.0,-227.0,-553.0,97.0
1690273871.0,-229.0,-556.0,84.0
1690273886.0,-227.0,-551.0,79.0
1690273901.0,-225.0,-557.0,88.0
1690273916.0,-231.0,-546.0,94.0
1690273931.0,-227.0,-545.0,86.0
1690273946.0,-239.0,-552.0,78.0
1690273961.0,-236.0,-548.0,86.0
1690273976.0,-239.0,-547.0,80.0
1690273991.0,-245.0,-536.0,91.0
1690274006.0,-235.0,-525.0,90.0
1690274021.0,-248.0,-526.0,91.0
1690274036.0,-235.0,-525.0,95.0
1690274051.0,-254.0,-531.0,87.0
1690274066.0,-246.0,-536.0,88.0
1690274081.0,-246.0,-537.0,83.0
1690274096.0,-245.0,-538.0,90.0
1690274111.0,-241.0,-533.0,85.0
1690274126.0,-255.0,-548.0,88.0
1690274141.0,-250.0,-545.0,92.0
1690274156.0,-253.0,-543.0,86.0
1690274171.0,-296.0,-571.0,86.0
1690274186.0,-244.0,-539.0,95.0
1690274201.0,-255.0,-541.0,82.0
1690274216.0,-260.0,-539.0,86.0
1690274231.0,-259.0,-540.0,84.0
1690274246.0,-242.0,-540.0,81.0
1690274261.0,-249.0,-541.0,92.0
1690274276.0,-254.0,-541.0,82.0
1690274291.0,-248.0,-535.0,86.0
1690274306.0,-253.0,-543.0,89.0
1690274321.0,-262.0,-539.0,89.0
1690274336.0,-253.0,-540.0,79.0
1690274351.0,-251.0,-540.0,92.0
1690274366.0,-250.0,-536.0,87.0
1690274381.0,-268.0,-533.0,88.0
1690274396.0,-383.0,-367.0,78.0
1690274411.0,-426.0,-337.0,75.0
1690274426.0,-506.0,-255.0,81.0
1690274441.0,-805.0,-40.0,97.0
1690274456.0,-796.0,-58.0,97.0
1690274471.0,-790.0,-57.0,95.0
1690274486.0,-796.0,-53.0,108.0
1690274501.0,-790.0,-50.0,99.0
1690274516.0,-794.0,-55.0,100.0
1690274531.0,-788.0,-51.0,97.0
1690274546.0,-794.0,-53.0,101.0
1690274561.0,-777.0,-50.0,103.0
1690274576.0,-775.0,-52.0,99.0
1690274591.0,-791.0,-55.0,96.0
1690274606.0,-788.0,-58.0,101.0
1690274621.0,-783.0,-63.0,98.0
1690274636.0,-772.0,-62.0,96.0
1690274651.0,-785.0,-65.0,97.0
1690274666.0,-780.0,-60.0,96.0
1690274681.0,-783.0,-66.0,97.0
1690274696.0,-779.0,-63.0,98.0
1690274711.0,-778.0,-58.0,95.0
1690274726.0,-780.0,-66.0,101.0
1690274741.0,-783.0,-67.0,97.0
1690274756.0,-771.0,-62.0,97.0
1690274771.0,-774.0,-59.0,98.0
1690274786.0,-770.0,-62.0,96.0
1690274801.0,-774.0,-64.0,97.0
1690274816.0,-782.0,-66.0,95.0
1690274831.0,-775.0,-67.0,102.0
1690274846.0,-776.0,-64.0,99.0
1690274861.0,-778.0,-68.0,102.0
1690274876.0,-785.0,-66.0,97.0
1690274891.0,-770.0,-69.0,96.0
1690274906.0,-774.0,-66.0,99.0
1690274921.0,-772.0,-70.0,95.0
1690274936.0,-766.0,-69.0,96.0
1690274951.0,-769.0,-66.0,111.0
1690274966.0,-768.0,-65.0,109.0
1690274981.0,-769.0,-61.0,112.0
1690274996.0,-777.0,-78.0,110.0
1690275011.0,-768.0,-42.0,103.0
1690275026.0,-773.0,-65.0,104.0
1690275041.0,-773.0,-56.0,102.0
1690275056.0,-768.0,-50.0,101.0
1690275071.0,-760.0,-55.0,112.0
1690275086.0,-794.0,-50.0,115.0
1690275101.0,-785.0,-43.0,114.0
1690275116.0,-785.0,-55.0,115.0
1690275131.0,-779.0,-43.0,120.0
1690275146.0,-768.0,-18.0,115.0
1690275161.0,-768.0,-17.0,113.0
1690275176.0,-766.0,-19.0,119.0
1690275191.0,-770.0,-67.0,109.0
1690275206.0,-743.0,-67.0,104.0
1690275221.0,-755.0,-53.0,107.0
1690275236.0,-759.0,-48.0,115.0
1690275251.0,-753.0,-46.0,112.0
1690275266.0,-725.0,-84.0,88.0
1690275281.0,-750.0,-42.0,104.0
1690275296.0,-751.0,-42.0,113.0
1690275311.0,-750.0,-42.0,113.0
1690275326.0,-747.0,-44.0,108.0
1690275341.0,-736.0,-56.0,98.0
1690275356.0,-719.0,-52.0,116.0
1690275371.0,-689.0,-84.0,112.0
1690275386.0,-708.0,-59.0,114.0
1690275401.0,-712.0,-60.0,117.0
1690275416.0,-715.0,-59.0,115.0
1690275431.0,-713.0,-64.0,117.0
1690275446.0,-702.0,-62.0,128.0
1690275461.0,-698.0,-63.0,118.0
1690275476.0,-703.0,-77.0,108.0
1690275491.0,-695.0,-37.0,116.0
1690275506.0,-692.0,-36.0,115.0
1690275521.0,-698.0,-31.0,117.0
1690275536.0,-701.0,-33.0,114.0
1690275551.0,-697.0,-38.0,116.0
1690275566.0,-686.0,-55.0,118.0
1690275581.0,-698.0,-42.0,117.0
1690275596.0,-697.0,-45.0,115.0
1690275611.0,-697.0,-46.0,116.0
1690275626.0,-686.0,-45.0,114.0
1690275641.0,-646.0,-59.0,107.0
1690275656.0,-653.0,-63.0,110.0
1690275671.0,-649.0,-53.0,104.0
1690275686.0,-651.0,-51.0,117.0
1690275701.0,-661.0,-50.0,114.0
1690275716.0,-645.0,-67.0,121.0
1690275731.0,-627.0,-43.0,112.0
1690275746.0,-624.0,-43.0,133.0
1690275761.0,-613.0,-36.0,126.0
1690275776.0,-648.0,-34.0,120.0
1690275791.0,-653.0,-49.0,120.0
1690275806.0,-621.0,-47.0,106.0
1690275821.0,-626.0,-39.0,92.0
1690275836.0,-629.0,-34.0,94.0
1690275851.0,-612.0,-55.0,112.0
1690275866.0,-623.0,-37.0,88.0
1690275881.0,-630.0,-40.0,89.0
1690275896.0,-637.0,-45.0,90.0
1690275911.0,-645.0,-76.0,83.0
1690275926.0,-667.0,-116.0,97.0
1690275941.0,-616.0,-72.0,131.0
1690275956.0,-615.0,-62.0,128.0
1690275971.0,-623.0,-57.0,129.0
1690275986.0,-607.0,-63.0,120.0
1690276001.0,-500.0,191.0,113.0
1690276016.0,-523.0,185.0,111.0
1690276031.0,-521.0,188.0,111.0
1690276046.0,-527.0,198.0,112.0
1690276061.0,-513.0,183.0,109.0
1690276076.0,-511.0,182.0,107.0
1690276091.0,-520.0,183.0,113.0
1690276106.0,-517.0,188.0,115.0
1690276121.0,-506.0,177.0,109.0
1690276136.0,-506.0,179.0,108.0
1690276151.0,-510.0,173.0,101.0
1690276166.0,-522.0,178.0,109.0
1690276181.0,-518.0,174.0,113.0
1690276196.0,-517.0,167.0,114.0
1690276211.0,-517.0,167.0,113.0
1690276226.0,-527.0,162.0,110.0
1690276241.0,-513.0,167.0,109.0
1690276256.0,-511.0,167.0,108.0
1690276271.0,-519.0,176.0,101.0
1690276286.0,-484.0,109.0,115.0
1690276301.0,-556.0,52.0,98.0
1690276316.0,-550.0,56.0,109.0
1690276331.0,-543.0,59.0,114.0
1690276346.0,-551.0,60.0,109.0
1690276361.0,-547.0,69.0,118.0
1690276376.0,-544.0,68.0,112.0
1690276391.0,-542.0,76.0,111.0
1690276406.0,-549.0,80.0,115.0
1690276421.0,-548.0,78.0,112.0
1690276436.0,-547.0,76.0,113.0
1690276451.0,-538.0,76.0,113.0
1690276466.0,-544.0,75.0,105.0
1690276481.0,-542.0,75.0,114.0
1690276496.0,-540.0,78.0,111.0
1690276511.0,-542.0,82.0,109.0
1690276526.0,-541.0,77.0,106.0
1690276541.0,-544.0,81.0,105.0
1690276556.0,-545.0,80.0,105.0
1690276571.0,-548.0,81.0,107.0
1690276586.0,-548.0,80.0,108.0
1690276601.0,-559.0,88.0,123.0
1690276616.0,-550.0,81.0,120.0
1690276631.0,-543.0,76.0,119.0
1690276646.0,-542.0,73.0,118.0
1690276661.0,-537.0,74.0,131.0
1690276676.0,-546.0,76.0,119.0
1690276691.0,-564.0,74.0,116.0
1690276706.0,-556.0,75.0,120.0
1690276721.0,-554.0,63.0,123.0
1690276736.0,-558.0,72.0,123.0
1690276751.0,-563.0,60.0,113.0
1690276766.0,-559.0,58.0,111.0
1690276781.0,-562.0,58.0,114.0
1690276796.0,-563.0,67.0,116.0
1690276811.0,-555.0,61.0,102.0
1690276826.0,-558.0,57.0,106.0
1690276841.0,-557.0,58.0,109.0
1690276856.0,-556.0,59.0,104.0
1690276871.0,-552.0,58.0,101.0
1690276886.0,-557.0,57.0,108.0
1690276901.0,-555.0,63.0,125.0
1690276916.0,-550.0,61.0,125.0
1690276931.0,-540.0,60.0,120.0
1690276946.0,-547.0,68.0,111.0
1690276961.0,-546.0,79.0,121.0
1690276976.0,-545.0,69.0,117.0
1690276991.0,-547.0,64.0,119.0
1690277006.0,-545.0,54.0,106.0
1690277021.0,-549.0,61.0,102.0
1690277036.0,-564.0,61.0,98.0
1690277051.0,-561.0,64.0,102.0
1690277066.0,-553.0,66.0,95.0
1690277081.0,-557.0,61.0,110.0
1690277096.0,-561.0,68.0,103.0
1690277111.0,-557.0,62.0,110.0
1690277126.0,-558.0,66.0,110.0
1690277141.0,-549.0,58.0,102.0
1690277156.0,-563.0,57.0,104.0
1690277171.0,-555.0,58.0,98.0
1690277186.0,-564.0,59.0,118.0
1690277201.0,-577.0,66.0,113.0
1690277216.0,-566.0,60.0,103.0
1690277231.0,-552.0,44.0,115.0
1690277246.0,-531.0,54.0,126.0
1690277261.0,-640.0,319.0,82.0
1690277276.0,nan,nan,nan
1690277291.0,nan,nan,nan
1690277306.0,nan,nan,nan
1690277321.0,nan,nan,nan
1690277336.0,nan,nan,nan
1690277351.0,nan,nan,nan
1690277366.0,nan,nan,nan
1690277381.0,nan,nan,nan
1690277396.0,nan,nan,nan
1690277411.0,nan,nan,nan
1690277426.0,nan,nan,nan
1690277441.0,nan,nan,nan
1690277456.0,nan,nan,nan
1690277471.0,nan,nan,nan
1690277486.0,nan,nan,nan
1690277501.0,nan,nan,nan
1690277516.0,nan,nan,nan
1690277531.0,nan,nan,nan
1690277546.0,nan,nan,nan
1690277561.0,nan,nan,nan
1690277576.0,nan,nan,nan
1690277591.0,nan,nan,nan
1690277606.0,nan,nan,nan
1690277621.0,nan,nan,nan
1690277636.0,nan,nan,nan
1690277651.0,nan,nan,nan
1690277666.0,nan,nan,nan
1690277681.0,nan,nan,nan
1690277696.0,nan,nan,nan
1690277711.0,nan,nan,nan
1690277726.0,nan,nan,nan
1690277741.0,nan,nan,nan
1690277756.0,nan,nan,nan
1690277771.0,nan,nan,nan
1690277786.0,nan,nan,nan
1690277801.0,nan,nan,nan
1690277816.0,nan,nan,nan
1690277831.0,nan,nan,nan
1690277846.0,nan,nan,nan
1690277861.0,nan,nan,nan
1690277876.0,nan,nan,nan
1690277891.0,nan,nan,nan
1690277906.0,nan,nan,nan
1690277921.0,nan,nan,nan
1690277936.0,nan,nan,nan
1690277951.0,nan,nan,nan
1690277966.0,nan,nan,nan
1690277981.0,nan,nan,nan
1690277996.0,nan,nan,nan
1690278011.0,nan,nan,nan
1690278026.0,nan,nan,nan
1690278041.0,nan,nan,nan
1690278056.0,nan,nan,nan
1690278071.0,nan,nan,nan
1690278086.0,nan,nan,nan
1690278101.0,nan,nan,nan
1690278116.0,nan,nan,nan
1690278131.0,nan,nan,nan
1690278146.0,nan,nan,nan
1690278161.0,nan,nan,nan
1690278176.0,nan,nan,nan
1690278191.0,nan,nan,nan
1690278206.0,nan,nan,nan
1690278221.0,nan,nan,nan
1690278236.0,nan,nan,nan
1690278251.0,nan,nan,nan
1690278266.0,nan,nan,nan
1690278281.0,nan,nan,nan
1690278296.0,nan,nan,nan
1690278311.0,nan,nan,nan
1690278326.0,nan,nan,nan
1690278341.0,nan,nan,nan
1690278356.0,nan,nan,nan
1690278371.0,nan,nan,nan
1690278386.0,nan,nan,nan
1690278401.0,nan,nan,nan
1690278416.0,nan,nan,nan
1690278431.0,nan,nan,nan
1690278446.0,nan,nan,nan
1690278461.0,nan,nan,nan
1690278476.0,nan,nan,nan
1690278491.0,nan,nan,nan
1690278506.0,nan,nan,nan
1690278521.0,nan,nan,nan
1690278536.0,nan,nan,nan
1690278551.0,nan,nan,nan
1690278566.0,nan,nan,nan
1690278581.0,nan,nan,nan
1690278596.0,nan,nan,nan
1690278611.0,nan,nan,nan
1690278626.0,nan,nan,nan
1690278641.0,nan,nan,nan
1690278656.0,nan,nan,nan
1690278671.0,nan,nan,nan
1690278686.0,nan,nan,nan
1690278701.0,nan,nan,nan
1690278716.0,nan,nan,nan
1690278731.0,nan,nan,nan
1690278746.0,nan,nan,nan
1690278761.0,nan,nan,nan
1690278776.0,nan,nan,nan
1690278791.0,nan,nan,nan
1690278806.0,nan,nan,nan
1690278821.0,nan,nan,nan
1690278836.0,nan,nan,nan
1690278851.0,nan,nan,nan
1690278866.0,nan,nan,nan
1690278881.0,nan,nan,nan
1690278896.0,nan,nan,nan
1690278911.0,nan,nan,nan
1690278926.0,nan,nan,nan
1690278941.0,nan,nan,nan
1690278956.0,nan,nan,nan
1690278971.0,nan,nan,nan
1690278986.0,nan,nan,nan
1690279001.0,nan,nan,nan
1690279016.0,nan,nan,nan
1690279031.0,nan,nan,nan
1690279046.0,nan,nan,nan
1690279061.0,nan,nan,nan
1690279076.0,nan,nan,nan
1690279091.0,nan,nan,nan
1690279106.0,nan,nan,nan
1690279121.0,nan,nan,nan
1690279136.0,nan,nan,nan
1690279151.0,nan,nan,nan
1690279166.0,nan,nan,nan
1690279181.0,nan,nan,nan
1690279196.0,nan,nan,nan
1690279211.0,nan,nan,nan
1690279226.0,nan,nan,nan
1690279241.0,nan,nan,nan
1690279256.0,nan,nan,nan
1690279271.0,nan,nan,nan
1690279286.0,nan,nan,nan
1690279301.0,nan,nan,nan
1690279316.0,nan,nan,nan
1690279331.0,nan,nan,nan
1690279346.0,nan,nan,nan
1690279361.0,nan,nan,nan
1690279376.0,nan,nan,nan
1690279391.0,nan,nan,nan
1690279406.0,nan,nan,nan
1690279421.0,nan,nan,nan
1690279436.0,nan,nan,nan
1690279451.0,-721.0,464.0,67.0
1690279466.0,-556.0,-9.0,115.0
1690279481.0,-154.0,-211.0,88.0
1690279496.0,-117.0,-179.0,110.0
1690279511.0,-124.0,-301.0,95.0
1690279526.0,-42.0,-282.0,47.0
1690279541.0,10.0,-273.0,66.0
1690279556.0,95.0,-214.0,80.0
1690279571.0,31.0,-270.0,59.0
1690279586.0,19.0,-265.0,54.0
1690279601.0,37.0,-275.0,64.0
1690279616.0,90.0,-147.0,69.0
1690279631.0,110.0,-146.0,79.0
1690279646.0,92.0,-110.0,31.0
1690279661.0,188.0,-56.0,60.0
1690279676.0,143.0,-88.0,53.0
1690279691.0,145.0,-71.0,52.0
1690279706.0,129.0,-91.0,52.0
1690279721.0,153.0,-77.0,55.0
1690279736.0,138.0,-69.0,55.0
1690279751.0,99.0,-99.0,55.0
1690279766.0,145.0,-66.0,55.0
1690279781.0,144.0,-81.0,55.0
1690279796.0,142.0,-67.0,55.0
1690279811.0,182.0,-45.0,58.0
1690279826.0,182.0,-49.0,59.0
1690279841.0,179.0,-50.0,61.0
1690279856.0,190.0,-43.0,59.0
1690279871.0,173.0,-43.0,61.0
1690279886.0,168.0,-41.0,64.0
1690279901.0,178.0,-50.0,60.0
1690279916.0,185.0,-51.0,60.0
1690279931.0,179.0,-47.0,60.0
1690279946.0,188.0,-36.0,61.0
1690279961.0,182.0,-44.0,63.0
1690279976.0,179.0,-49.0,62.0
1690279991.0,182.0,-47.0,63.0
1690280006.0,189.0,-39.0,61.0
1690280021.0,167.0,-55.0,62.0
1690280036.0,181.0,-45.0,61.0
1690280051.0,181.0,-43.0,61.0
1690280066.0,177.0,-50.0,59.0
1690280081.0,172.0,-49.0,58.0
1690280096.0,177.0,-50.0,62.0
1690280111.0,150.0,-89.0,55.0
1690280126.0,183.0,-60.0,64.0
1690280141.0,175.0,-47.0,68.0
1690280156.0,147.0,-85.0,55.0
1690280171.0,160.0,-81.0,55.0
1690280186.0,209.0,-38.0,52.0
1690280201.0,nan,nan,nan
1690280216.0,149.0,-81.0,55.0
1690280231.0,147.0,-81.0,55.0
1690280246.0,126.0,-98.0,55.0
1690280261.0,128.0,-92.0,55.0
1690280276.0,138.0,-88.0,55.0
1690280291.0,144.0,-81.0,55.0
1690280306.0,132.0,-85.0,55.0
1690280321.0,124.0,-92.0,55.0
1690280336.0,120.0,-98.0,55.0
1690280351.0,116.0,-92.0,55.0
1690280366.0,115.0,-94.0,55.0
1690280381.0,130.0,-93.0,55.0
1690280396.0,140.0,-87.0,55.0
1690280411.0,139.0,-89.0,55.0
1690280426.0,155.0,-78.0,55.0
1690280441.0,142.0,-84.0,55.0
1690280456.0,144.0,-83.0,55.0
1690280471.0,152.0,-81.0,55.0
1690280486.0,146.0,-82.0,55.0
1690280501.0,149.0,-81.0,55.0
1690280516.0,139.0,-85.0,55.0
1690280531.0,142.0,-84.0,55.0
1690280546.0,144.0,-83.0,55.0
1690280561.0,142.0,-82.0,55.0
1690280576.0,137.0,-84.0,55.0
1690280591.0,139.0,-85.0,55.0
1690280606.0,145.0,-79.0,55.0
1690280621.0,138.0,-80.0,55.0
1690280636.0,122.0,-89.0,55.0
1690280651.0,177.0,-54.0,65.0
1690280666.0,176.0,-53.0,65.0
1690280681.0,180.0,-55.0,64.0
1690280696.0,176.0,-55.0,65.0
1690280711.0,182.0,-50.0,63.0
1690280726.0,174.0,-58.0,67.0
1690280741.0,183.0,-60.0,66.0
1690280756.0,181.0,-49.0,71.0
1690280771.0,174.0,-51.0,68.0
1690280786.0,179.0,-55.0,68.0
1690280801.0,149.0,-73.0,55.0
1690280816.0,119.0,-78.0,55.0
1690280831.0,111.0,-76.0,55.0
1690280846.0,112.0,-81.0,55.0
1690280861.0,157.0,-47.0,66.0
1690280876.0,158.0,-49.0,70.0
1690280891.0,160.0,-48.0,66.0
1690280906.0,156.0,-46.0,68.0
1690280921.0,164.0,-54.0,67.0
1690280936.0,157.0,-54.0,69.0
1690280951.0,159.0,-45.0,69.0
1690280966.0,167.0,-47.0,68.0
1690280981.0,165.0,-45.0,68.0
1690280996.0,163.0,-46.0,68.0
1690281011.0,105.0,-81.0,55.0
1690281026.0,128.0,-70.0,55.0
1690281041.0,111.0,-69.0,55.0
1690281056.0,126.0,-71.0,55.0
1690281071.0,117.0,-90.0,55.0
1690281086.0,165.0,-52.0,55.0
1690281101.0,141.0,-57.0,55.0
1690281116.0,141.0,-64.0,55.0
1690281131.0,144.0,-59.0,55.0
1690281146.0,154.0,-58.0,55.0
1690281161.0,156.0,-51.0,55.0
1690281176.0,148.0,-55.0,55.0
1690281191.0,148.0,-57.0,55.0
1690281206.0,139.0,-63.0,55.0
1690281221.0,138.0,-65.0,55.0
1690281236.0,145.0,-58.0,55.0
1690281251.0,153.0,-54.0,55.0
1690281266.0,118.0,-49.0,55.0
1690281281.0,143.0,-65.0,55.0
1690281296.0,141.0,-62.0,55.0
1690281311.0,140.0,-64.0,55.0
1690281326.0,122.0,-71.0,55.0
1690281341.0,138.0,-62.0,55.0
1690281356.0,130.0,-66.0,55.0
1690281371.0,136.0,-65.0,55.0
1690281386.0,130.0,-66.0,55.0
1690281401.0,142.0,-58.0,55.0
1690281416.0,147.0,-59.0,55.0
1690281431.0,142.0,-56.0,55.0
1690281446.0,139.0,-61.0,55.0
1690281461.0,146.0,-58.0,55.0
1690281476.0,nan,nan,nan
1690281491.0,140.0,-57.0,55.0
1690281506.0,115.0,-67.0,55.0
1690281521.0,136.0,-57.0,55.0
1690281536.0,129.0,-66.0,55.0
1690281551.0,128.0,-63.0,55.0
1690281566.0,131.0,-63.0,55.0
1690281581.0,147.0,-51.0,55.0
1690281596.0,113.0,-66.0,55.0
1690281611.0,119.0,-67.0,55.0
1690281626.0,133.0,-71.0,55.0
1690281641.0,137.0,-53.0,55.0
1690281656.0,140.0,-72.0,55.0
1690281671.0,122.0,-73.0,55.0
1690281686.0,157.0,-58.0,55.0
1690281701.0,127.0,-67.0,55.0
1690281716.0,127.0,-76.0,55.0
1690281731.0,113.0,-64.0,55.0
1690281746.0,132.0,-64.0,55.0
1690281761.0,124.0,-65.0,55.0
1690281776.0,103.0,-72.0,55.0
1690281791.0,118.0,-64.0,55.0
1690281806.0,nan,nan,nan
1690281821.0,nan,nan,nan
1690281836.0,nan,nan,nan
1690281851.0,nan,nan,nan
1690281866.0,nan,nan,nan
1690281881.0,nan,nan,nan
1690281896.0,nan,nan,nan
1690281911.0,nan,nan,nan
1690281926.0,175.0,-90.0,55.0
1690281941.0,206.0,-70.0,55.0
1690281956.0,nan,nan,nan
1690281971.0,nan,nan,nan
1690281986.0,nan,nan,nan
1690282001.0,nan,nan,nan
1690282016.0,nan,nan,nan
1690282031.0,nan,nan,nan
1690282046.0,nan,nan,nan
1690282061.0,nan,nan,nan
1690282076.0,nan,nan,nan
1690282091.0,nan,nan,nan
1690282106.0,nan,nan,nan
1690282121.0,nan,nan,nan
1690282136.0,nan,nan,nan
1690282151.0,nan,nan,nan
1690282166.0,nan,nan,nan
1690282181.0,nan,nan,nan
1690282196.0,nan,nan,nan
1690282211.0,nan,nan,nan
1690282226.0,172.0,-88.0,55.0
1690282241.0,167.0,-85.0,55.0
1690282256.0,153.0,-93.0,55.0
1690282271.0,158.0,-123.0,55.0
1690282286.0,158.0,-91.0,55.0
1690282301.0,175.0,-88.0,55.0
1690282316.0,163.0,-90.0,55.0
1690282331.0,163.0,-90.0,55.0
1690282346.0,148.0,-97.0,52.0
1690282361.0,152.0,-99.0,56.0
1690282376.0,155.0,-114.0,55.0
1690282391.0,143.0,-99.0,55.0
1690282406.0,144.0,-92.0,54.0
1690282421.0,146.0,-100.0,53.0
1690282436.0,147.0,-97.0,55.0
1690282451.0,165.0,-110.0,55.0
1690282466.0,165.0,-106.0,55.0
1690282481.0,175.0,-114.0,55.0
1690282496.0,165.0,-117.0,55.0
1690282511.0,171.0,-121.0,55.0
1690282526.0,160.0,-114.0,55.0
1690282541.0,nan,nan,nan
1690282556.0,184.0,-113.0,55.0
1690282571.0,164.0,-104.0,55.0
1690282586.0,194.0,-116.0,55.0
1690282601.0,189.0,-101.0,55.0
