timestamp,loc_x_cm,loc_y_cm,loc_z_cm
1690272731.0,37.0,309.0,102.0
1690272746.0,244.0,306.0,90.0
1690272761.0,833.0,182.0,104.0
1690272776.0,917.0,72.0,101.0
1690272791.0,921.0,74.0,103.0
1690272806.0,916.0,70.0,103.0
1690272821.0,917.0,74.0,95.0
1690272836.0,919.0,74.0,93.0
1690272851.0,919.0,73.0,93.0
1690272866.0,909.0,53.0,98.0
1690272881.0,912.0,-170.0,103.0
1690272896.0,900.0,-565.0,78.0
1690272911.0,905.0,-579.0,82.0
1690272926.0,902.0,-580.0,77.0
1690272941.0,899.0,-583.0,77.0
1690272956.0,900.0,-585.0,76.0
1690272971.0,901.0,-578.0,76.0
1690272986.0,895.0,-576.0,76.0
1690273001.0,903.0,-587.0,76.0
1690273016.0,903.0,-580.0,77.0
1690273031.0,899.0,-587.0,77.0
1690273046.0,894.0,-581.0,76.0
1690273061.0,899.0,-581.0,76.0
1690273076.0,900.0,-592.0,76.0
1690273091.0,904.0,-587.0,75.0
1690273106.0,902.0,-586.0,74.0
1690273121.0,884.0,-581.0,80.0
1690273136.0,631.0,-510.0,71.0
1690273151.0,148.0,-500.0,102.0
1690273166.0,-24.0,-577.0,86.0
1690273181.0,-14.0,-594.0,84.0
1690273196.0,-15.0,-583.0,85.0
1690273211.0,-15.0,-578.0,85.0
1690273226.0,-35.0,-580.0,79.0
1690273241.0,-40.0,-569.0,86.0
1690273256.0,-40.0,-582.0,90.0
1690273271.0,-28.0,-577.0,82.0
1690273286.0,-38.0,-580.0,90.0
1690273301.0,-40.0,-581.0,80.0
1690273316.0,-31.0,-602.0,93.0
1690273331.0,-31.0,-589.0,80.0
1690273346.0,-47.0,-567.0,83.0
1690273361.0,-57.0,-578.0,78.0
1690273376.0,-55.0,-584.0,87.0
1690273391.0,-61.0,-576.0,79.0
1690273406.0,-47.0,-569.0,81.0
1690273421.0,-49.0,-571.0,72.0
1690273436.0,-53.0,-588.0,88.0
1690273451.0,-49.0,-586.0,73.0
1690273466.0,-53.0,-578.0,75.0
1690273481.0,-50.0,-588.0,72.0
1690273496.0,-45.0,-570.0,81.0
1690273511.0,-43.0,-520.0,90.0
1690273526.0,-86.0,-577.0,82.0
1690273541.0,-85.0,-603.0,87.0
1690273556.0,-99.0,-591.0,85.0
1690273571.0,-91.0,-583.0,81.0
1690273586.0,-87.0,-595.0,81.0
1690273601.0,-100.0,-579.0,83.0
1690273616.0,-83.0,-582.0,76.0
1690273631.0,-94.0,-586.0,81.0
1690273646.0,-111.0,-598.0,77.0
1690273661.0,-83.0,-580.0,79.0
1690273676.0,-69.0,-599.0,95.0
1690273691.0,-76.0,-596.0,90.0
1690273706.0,-110.0,-572.0,93.0
1690273721.0,-91.0,-585.0,82.0
1690273736.0,-105.0,-599.0,108.0
1690273751.0,-104.0,-576.0,105.0
1690273766.0,-111.0,-577.0,98.0
1690273781.0,-100.0,-572.0,93.0
1690273796.0,-110.0,-586.0,106.0
1690273811.0,-102.0,-586.0,107.0
1690273826.0,-92.0,-580.0,89.0
1690273841.0,-111.0,-586.0,93.0
1690273856.0,-132.0,-576.0,103.0
1690273871.0,-143.0,-598.0,103.0
1690273886.0,-131.0,-575.0,117.0
1690273901.0,-150.0,-589.0,110.0
1690273916.0,-139.0,-570.0,109.0
1690273931.0,-111.0,-555.0,112.0
1690273946.0,-110.0,-574.0,127.0
1690273961.0,-136.0,-593.0,120.0
1690273976.0,-128.0,-528.0,102.0
1690273991.0,-127.0,-530.0,98.0
1690274006.0,-156.0,-554.0,100.0
1690274021.0,-203.0,-590.0,88.0
1690274036.0,-196.0,-585.0,111.0
1690274051.0,-186.0,-579.0,99.0
1690274066.0,-205.0,-594.0,95.0
1690274081.0,-147.0,-542.0,108.0
1690274096.0,-183.0,-563.0,97.0
1690274111.0,-199.0,-591.0,101.0
1690274126.0,-188.0,-580.0,90.0
1690274141.0,-167.0,-592.0,110.0
1690274156.0,-136.0,-596.0,101.0
1690274171.0,-219.0,-602.0,115.0
1690274186.0,-219.0,-602.0,98.0
1690274201.0,-195.0,-592.0,116.0
1690274216.0,-184.0,-557.0,104.0
1690274231.0,-216.0,-596.0,109.0
1690274246.0,-189.0,-583.0,106.0
1690274261.0,-191.0,-578.0,94.0
1690274276.0,-197.0,-582.0,118.0
1690274291.0,-197.0,-592.0,109.0
1690274306.0,-194.0,-580.0,98.0
1690274321.0,-206.0,-589.0,112.0
1690274336.0,-202.0,-587.0,109.0
1690274351.0,-202.0,-579.0,89.0
1690274366.0,-200.0,-583.0,100.0
1690274381.0,-133.0,-539.0,107.0
1690274396.0,-248.0,-577.0,93.0
1690274411.0,-354.0,-569.0,82.0
1690274426.0,-501.0,-587.0,82.0
1690274441.0,-646.0,-584.0,92.0
1690274456.0,-622.0,-603.0,109.0
1690274471.0,-634.0,-593.0,120.0
1690274486.0,-640.0,-601.0,106.0
1690274501.0,-624.0,-598.0,111.0
1690274516.0,-637.0,-589.0,92.0
1690274531.0,-608.0,-591.0,94.0
1690274546.0,-629.0,-580.0,94.0
1690274561.0,-623.0,-579.0,86.0
1690274576.0,-614.0,-596.0,92.0
1690274591.0,-614.0,-589.0,91.0
1690274606.0,-609.0,-586.0,92.0
1690274621.0,-604.0,-583.0,92.0
1690274636.0,-623.0,-587.0,93.0
1690274651.0,-602.0,-590.0,90.0
1690274666.0,-643.0,-604.0,103.0
1690274681.0,-612.0,-588.0,83.0
1690274696.0,-633.0,-584.0,108.0
1690274711.0,-633.0,-578.0,106.0
1690274726.0,-640.0,-585.0,99.0
1690274741.0,-623.0,-585.0,89.0
1690274756.0,-642.0,-593.0,103.0
1690274771.0,-625.0,-589.0,88.0
1690274786.0,-627.0,-594.0,92.0
1690274801.0,-629.0,-563.0,84.0
1690274816.0,-621.0,-571.0,79.0
1690274831.0,-638.0,-577.0,97.0
1690274846.0,-642.0,-579.0,96.0
1690274861.0,-638.0,-561.0,86.0
1690274876.0,-640.0,-588.0,102.0
1690274891.0,-637.0,-578.0,94.0
1690274906.0,-638.0,-556.0,87.0
1690274921.0,-642.0,-591.0,99.0
1690274936.0,-635.0,-564.0,86.0
1690274951.0,-640.0,-571.0,83.0
1690274966.0,-649.0,-594.0,102.0
1690274981.0,-647.0,-559.0,88.0
1690274996.0,-641.0,-566.0,88.0
1690275011.0,-650.0,-599.0,104.0
1690275026.0,-646.0,-592.0,96.0
1690275041.0,-655.0,-558.0,90.0
1690275056.0,-670.0,-548.0,87.0
1690275071.0,-675.0,-604.0,80.0
1690275086.0,-690.0,-588.0,97.0
1690275101.0,-673.0,-587.0,91.0
1690275116.0,-679.0,-600.0,94.0
1690275131.0,-670.0,-560.0,90.0
1690275146.0,-666.0,-580.0,107.0
1690275161.0,-673.0,-600.0,99.0
1690275176.0,-676.0,-583.0,104.0
1690275191.0,-689.0,-590.0,98.0
1690275206.0,-672.0,-571.0,84.0
1690275221.0,-688.0,-575.0,98.0
1690275236.0,-696.0,-597.0,105.0
1690275251.0,-677.0,-590.0,94.0
1690275266.0,-683.0,-600.0,105.0
1690275281.0,-666.0,-569.0,80.0
1690275296.0,-676.0,-550.0,103.0
1690275311.0,-666.0,-580.0,76.0
1690275326.0,-684.0,-552.0,103.0
1690275341.0,-674.0,-541.0,100.0
1690275356.0,-672.0,-560.0,82.0
1690275371.0,-699.0,-591.0,103.0
1690275386.0,-664.0,-590.0,87.0
1690275401.0,-696.0,-595.0,106.0
1690275416.0,-711.0,-597.0,111.0
1690275431.0,-704.0,-580.0,107.0
1690275446.0,-710.0,-586.0,104.0
1690275461.0,-682.0,-573.0,77.0
1690275476.0,-709.0,-591.0,107.0
1690275491.0,-709.0,-592.0,103.0
1690275506.0,-691.0,-569.0,108.0
1690275521.0,-711.0,-584.0,108.0
1690275536.0,-711.0,-588.0,104.0
1690275551.0,-704.0,-540.0,101.0
1690275566.0,-702.0,-542.0,101.0
1690275581.0,-712.0,-581.0,109.0
1690275596.0,-715.0,-591.0,108.0
1690275611.0,-697.0,-594.0,111.0
1690275626.0,-698.0,-575.0,91.0
1690275641.0,-700.0,-598.0,104.0
1690275656.0,-706.0,-583.0,96.0
1690275671.0,-691.0,-558.0,97.0
1690275686.0,-700.0,-555.0,98.0
1690275701.0,-682.0,-556.0,84.0
1690275716.0,-686.0,-572.0,94.0
1690275731.0,-676.0,-582.0,89.0
1690275746.0,-675.0,-578.0,90.0
1690275761.0,-678.0,-576.0,92.0
1690275776.0,-687.0,-580.0,98.0
1690275791.0,-686.0,-583.0,97.0
1690275806.0,-665.0,-581.0,96.0
1690275821.0,-669.0,-580.0,93.0
1690275836.0,-689.0,-567.0,93.0
1690275851.0,-693.0,-584.0,109.0
1690275866.0,-702.0,-560.0,95.0
1690275881.0,-698.0,-583.0,97.0
1690275896.0,-698.0,-589.0,95.0
1690275911.0,-697.0,-582.0,92.0
1690275926.0,-690.0,-563.0,84.0
1690275941.0,-701.0,-585.0,96.0
1690275956.0,-692.0,-569.0,88.0
1690275971.0,-690.0,-566.0,89.0
1690275986.0,-696.0,-590.0,96.0
1690276001.0,-702.0,-581.0,100.0
1690276016.0,-683.0,-587.0,102.0
1690276031.0,-686.0,-562.0,90.0
1690276046.0,-688.0,-551.0,90.0
1690276061.0,-681.0,-592.0,106.0
1690276076.0,-677.0,-589.0,106.0
1690276091.0,-681.0,-589.0,106.0
1690276106.0,-677.0,-575.0,96.0
1690276121.0,-684.0,-574.0,96.0
1690276136.0,-684.0,-541.0,82.0
1690276151.0,-678.0,-586.0,102.0
1690276166.0,-677.0,-581.0,92.0
1690276181.0,-683.0,-586.0,99.0
1690276196.0,-674.0,-561.0,70.0
1690276211.0,-712.0,-584.0,98.0
1690276226.0,-677.0,-585.0,92.0
1690276241.0,-675.0,-571.0,86.0
1690276256.0,-677.0,-561.0,85.0
1690276271.0,-679.0,-563.0,90.0
1690276286.0,-675.0,-560.0,84.0
1690276301.0,-672.0,-567.0,85.0
1690276316.0,-685.0,-589.0,104.0
1690276331.0,-685.0,-583.0,105.0
1690276346.0,-693.0,-582.0,111.0
1690276361.0,-681.0,-554.0,94.0
1690276376.0,-683.0,-535.0,82.0
1690276391.0,-681.0,-540.0,84.0
1690276406.0,-679.0,-553.0,88.0
1690276421.0,-675.0,-559.0,89.0
1690276436.0,-678.0,-555.0,91.0
1690276451.0,-682.0,-548.0,94.0
1690276466.0,-689.0,-529.0,88.0
1690276481.0,-679.0,-551.0,82.0
1690276496.0,-685.0,-534.0,88.0
1690276511.0,-681.0,-550.0,92.0
1690276526.0,-674.0,-564.0,86.0
1690276541.0,-639.0,-598.0,87.0
1690276556.0,-637.0,-604.0,85.0
1690276571.0,-646.0,-599.0,88.0
1690276586.0,-661.0,-600.0,97.0
1690276601.0,-653.0,-601.0,98.0
1690276616.0,-650.0,-601.0,102.0
1690276631.0,-686.0,-551.0,100.0
1690276646.0,-671.0,-575.0,91.0
1690276661.0,-673.0,-569.0,85.0
1690276676.0,-677.0,-585.0,100.0
1690276691.0,-695.0,-588.0,112.0
1690276706.0,-680.0,-590.0,106.0
1690276721.0,-679.0,-581.0,103.0
1690276736.0,-683.0,-593.0,109.0
1690276751.0,-662.0,-589.0,99.0
1690276766.0,-652.0,-599.0,89.0
1690276781.0,-687.0,-569.0,102.0
1690276796.0,-684.0,-555.0,83.0
1690276811.0,-686.0,-551.0,95.0
1690276826.0,-687.0,-555.0,89.0
1690276841.0,-687.0,-553.0,91.0
1690276856.0,-693.0,-553.0,95.0
1690276871.0,-690.0,-543.0,87.0
1690276886.0,-679.0,-559.0,93.0
1690276901.0,-687.0,-556.0,101.0
1690276916.0,-682.0,-567.0,92.0
1690276931.0,-689.0,-555.0,94.0
1690276946.0,-671.0,-569.0,78.0
1690276961.0,-666.0,-570.0,79.0
1690276976.0,-691.0,-555.0,97.0
1690276991.0,-690.0,-554.0,94.0
1690277006.0,-687.0,-548.0,97.0
1690277021.0,-685.0,-560.0,91.0
1690277036.0,-687.0,-562.0,96.0
1690277051.0,-678.0,-561.0,91.0
1690277066.0,-683.0,-562.0,95.0
1690277081.0,-708.0,-554.0,102.0
1690277096.0,-688.0,-560.0,99.0
1690277111.0,-675.0,-568.0,85.0
1690277126.0,-683.0,-573.0,96.0
1690277141.0,-694.0,-569.0,97.0
1690277156.0,-680.0,-570.0,91.0
1690277171.0,-693.0,-545.0,102.0
1690277186.0,-681.0,-558.0,90.0
1690277201.0,-680.0,-563.0,95.0
1690277216.0,-676.0,-568.0,96.0
1690277231.0,-687.0,-588.0,94.0
1690277246.0,-687.0,-593.0,81.0
1690277261.0,-701.0,-549.0,87.0
1690277276.0,-692.0,-524.0,65.0
1690277291.0,-839.0,-220.0,86.0
1690277306.0,-842.0,-180.0,86.0
1690277321.0,-843.0,-178.0,101.0
1690277336.0,-840.0,-188.0,87.0
1690277351.0,-840.0,-181.0,97.0
1690277366.0,-836.0,-187.0,80.0
1690277381.0,-843.0,-175.0,81.0
1690277396.0,-833.0,-192.0,85.0
1690277411.0,-693.0,519.0,80.0
1690277426.0,nan,nan,nan
1690277441.0,nan,nan,nan
1690277456.0,nan,nan,nan
1690277471.0,nan,nan,nan
1690277486.0,nan,nan,nan
1690277501.0,nan,nan,nan
1690277516.0,nan,nan,nan
1690277531.0,nan,nan,nan
1690277546.0,nan,nan,nan
1690277561.0,nan,nan,nan
1690277576.0,nan,nan,nan
1690277591.0,nan,nan,nan
1690277606.0,nan,nan,nan
1690277621.0,nan,nan,nan
1690277636.0,nan,nan,nan
1690277651.0,nan,nan,nan
1690277666.0,nan,nan,nan
1690277681.0,nan,nan,nan
1690277696.0,nan,nan,nan
1690277711.0,nan,nan,nan
1690277726.0,nan,nan,nan
1690277741.0,nan,nan,nan
1690277756.0,nan,nan,nan
1690277771.0,nan,nan,nan
1690277786.0,nan,nan,nan
1690277801.0,nan,nan,nan
1690277816.0,nan,nan,nan
1690277831.0,nan,nan,nan
1690277846.0,nan,nan,nan
1690277861.0,nan,nan,nan
1690277876.0,nan,nan,nan
1690277891.0,nan,nan,nan
1690277906.0,nan,nan,nan
1690277921.0,nan,nan,nan
1690277936.0,nan,nan,nan
1690277951.0,nan,nan,nan
1690277966.0,nan,nan,nan
1690277981.0,nan,nan,nan
1690277996.0,nan,nan,nan
1690278011.0,nan,nan,nan
1690278026.0,nan,nan,nan
1690278041.0,nan,nan,nan
1690278056.0,nan,nan,nan
1690278071.0,nan,nan,nan
1690278086.0,nan,nan,nan
1690278101.0,nan,nan,nan
1690278116.0,nan,nan,nan
1690278131.0,nan,nan,nan
1690278146.0,nan,nan,nan
1690278161.0,nan,nan,nan
1690278176.0,nan,nan,nan
1690278191.0,nan,nan,nan
1690278206.0,nan,nan,nan
1690278221.0,nan,nan,nan
1690278236.0,nan,nan,nan
1690278251.0,nan,nan,nan
1690278266.0,nan,nan,nan
1690278281.0,nan,nan,nan
1690278296.0,nan,nan,nan
1690278311.0,nan,nan,nan
1690278326.0,nan,nan,nan
1690278341.0,nan,nan,nan
1690278356.0,nan,nan,nan
1690278371.0,nan,nan,nan
1690278386.0,nan,nan,nan
1690278401.0,nan,nan,nan
1690278416.0,nan,nan,nan
1690278431.0,nan,nan,nan
1690278446.0,nan,nan,nan
1690278461.0,nan,nan,nan
1690278476.0,nan,nan,nan
1690278491.0,nan,nan,nan
1690278506.0,nan,nan,nan
1690278521.0,nan,nan,nan
1690278536.0,nan,nan,nan
1690278551.0,nan,nan,nan
1690278566.0,nan,nan,nan
1690278581.0,nan,nan,nan
1690278596.0,nan,nan,nan
1690278611.0,nan,nan,nan
1690278626.0,nan,nan,nan
1690278641.0,nan,nan,nan
1690278656.0,nan,nan,nan
1690278671.0,nan,nan,nan
1690278686.0,nan,nan,nan
1690278701.0,nan,nan,nan
1690278716.0,nan,nan,nan
1690278731.0,nan,nan,nan
1690278746.0,nan,nan,nan
1690278761.0,nan,nan,nan
1690278776.0,nan,nan,nan
1690278791.0,nan,nan,nan
1690278806.0,nan,nan,nan
1690278821.0,nan,nan,nan
1690278836.0,nan,nan,nan
1690278851.0,nan,nan,nan
1690278866.0,nan,nan,nan
1690278881.0,nan,nan,nan
1690278896.0,nan,nan,nan
1690278911.0,nan,nan,nan
1690278926.0,nan,nan,nan
1690278941.0,nan,nan,nan
1690278956.0,nan,nan,nan
1690278971.0,nan,nan,nan
1690278986.0,nan,nan,nan
1690279001.0,nan,nan,nan
1690279016.0,nan,nan,nan
1690279031.0,nan,nan,nan
1690279046.0,nan,nan,nan
1690279061.0,nan,nan,nan
1690279076.0,nan,nan,nan
1690279091.0,nan,nan,nan
1690279106.0,nan,nan,nan
1690279121.0,nan,nan,nan
1690279136.0,nan,nan,nan
1690279151.0,nan,nan,nan
1690279166.0,nan,nan,nan
1690279181.0,nan,nan,nan
1690279196.0,nan,nan,nan
1690279211.0,nan,nan,nan
1690279226.0,nan,nan,nan
1690279241.0,nan,nan,nan
1690279256.0,nan,nan,nan
1690279271.0,nan,nan,nan
1690279286.0,nan,nan,nan
1690279301.0,nan,nan,nan
1690279316.0,nan,nan,nan
1690279331.0,nan,nan,nan
1690279346.0,nan,nan,nan
1690279361.0,nan,nan,nan
1690279376.0,nan,nan,nan
1690279391.0,nan,nan,nan
1690279406.0,nan,nan,nan
1690279421.0,-404.0,-297.0,96.0
1690279436.0,221.0,-346.0,78.0
1690279451.0,226.0,-331.0,79.0
1690279466.0,213.0,-302.0,81.0
1690279481.0,216.0,-289.0,71.0
1690279496.0,233.0,-273.0,87.0
1690279511.0,215.0,-286.0,88.0
1690279526.0,273.0,-223.0,79.0
1690279541.0,287.0,-231.0,96.0
1690279556.0,261.0,-233.0,101.0
1690279571.0,308.0,-176.0,121.0
1690279586.0,297.0,-178.0,120.0
1690279601.0,293.0,-183.0,121.0
1690279616.0,290.0,-190.0,106.0
1690279631.0,265.0,-178.0,91.0
1690279646.0,280.0,-197.0,117.0
1690279661.0,267.0,-173.0,86.0
1690279676.0,273.0,-166.0,78.0
1690279691.0,296.0,-175.0,76.0
1690279706.0,282.0,-173.0,76.0
1690279721.0,304.0,-184.0,78.0
1690279736.0,290.0,-174.0,75.0
1690279751.0,289.0,-174.0,82.0
1690279766.0,291.0,-189.0,74.0
1690279781.0,292.0,-159.0,106.0
1690279796.0,313.0,-164.0,107.0
1690279811.0,289.0,-158.0,110.0
1690279826.0,293.0,-156.0,110.0
1690279841.0,292.0,-155.0,112.0
1690279856.0,311.0,-170.0,95.0
1690279871.0,284.0,-169.0,123.0
1690279886.0,284.0,-157.0,122.0
1690279901.0,280.0,-159.0,118.0
1690279916.0,287.0,-155.0,117.0
1690279931.0,273.0,-157.0,105.0
1690279946.0,282.0,-153.0,106.0
1690279961.0,277.0,-156.0,100.0
1690279976.0,285.0,-156.0,110.0
1690279991.0,282.0,-154.0,114.0
1690280006.0,281.0,-158.0,123.0
1690280021.0,282.0,-153.0,123.0
1690280036.0,276.0,-171.0,115.0
1690280051.0,275.0,-163.0,99.0
1690280066.0,282.0,-145.0,112.0
1690280081.0,281.0,-184.0,86.0
1690280096.0,268.0,-173.0,86.0
1690280111.0,253.0,-163.0,86.0
1690280126.0,279.0,-157.0,85.0
1690280141.0,280.0,-156.0,79.0
1690280156.0,280.0,-157.0,81.0
1690280171.0,274.0,-157.0,78.0
1690280186.0,283.0,-161.0,88.0
1690280201.0,280.0,-156.0,88.0
1690280216.0,273.0,-157.0,84.0
1690280231.0,288.0,-157.0,86.0
1690280246.0,270.0,-160.0,91.0
1690280261.0,274.0,-158.0,83.0
1690280276.0,282.0,-155.0,85.0
1690280291.0,287.0,-156.0,86.0
1690280306.0,282.0,-155.0,82.0
1690280321.0,271.0,-164.0,86.0
1690280336.0,286.0,-142.0,114.0
1690280351.0,280.0,-153.0,82.0
1690280366.0,279.0,-159.0,98.0
1690280381.0,286.0,-153.0,85.0
1690280396.0,290.0,-153.0,120.0
1690280411.0,290.0,-152.0,111.0
1690280426.0,291.0,-152.0,81.0
1690280441.0,273.0,-156.0,87.0
1690280456.0,293.0,-151.0,99.0
1690280471.0,268.0,-155.0,103.0
1690280486.0,263.0,-156.0,101.0
1690280501.0,259.0,-159.0,97.0
1690280516.0,260.0,-160.0,100.0
1690280531.0,268.0,-155.0,107.0
1690280546.0,301.0,-157.0,122.0
1690280561.0,291.0,-165.0,114.0
1690280576.0,270.0,-172.0,123.0
1690280591.0,266.0,-146.0,113.0
1690280606.0,275.0,-142.0,128.0
1690280621.0,262.0,-161.0,127.0
1690280636.0,276.0,-154.0,102.0
1690280651.0,282.0,-148.0,102.0
1690280666.0,269.0,-154.0,100.0
1690280681.0,283.0,-147.0,121.0
1690280696.0,274.0,-151.0,121.0
1690280711.0,276.0,-145.0,120.0
1690280726.0,272.0,-148.0,117.0
1690280741.0,262.0,-142.0,117.0
1690280756.0,230.0,-153.0,101.0
1690280771.0,247.0,-152.0,98.0
1690280786.0,215.0,-150.0,101.0
1690280801.0,208.0,-137.0,100.0
1690280816.0,225.0,-142.0,107.0
1690280831.0,220.0,-141.0,103.0
1690280846.0,270.0,-143.0,107.0
1690280861.0,277.0,-146.0,112.0
1690280876.0,274.0,-144.0,111.0
1690280891.0,264.0,-148.0,112.0
1690280906.0,270.0,-142.0,110.0
1690280921.0,271.0,-152.0,112.0
1690280936.0,271.0,-147.0,112.0
1690280951.0,274.0,-152.0,100.0
1690280966.0,281.0,-158.0,80.0
1690280981.0,287.0,-160.0,80.0
1690280996.0,288.0,-158.0,80.0
1690281011.0,289.0,-158.0,79.0
1690281026.0,290.0,-159.0,82.0
1690281041.0,277.0,-152.0,81.0
1690281056.0,268.0,-164.0,84.0
1690281071.0,263.0,-162.0,86.0
1690281086.0,275.0,-157.0,82.0
1690281101.0,272.0,-160.0,81.0
1690281116.0,251.0,-166.0,90.0
1690281131.0,255.0,-160.0,84.0
1690281146.0,267.0,-159.0,84.0
1690281161.0,257.0,-157.0,86.0
1690281176.0,264.0,-157.0,109.0
1690281191.0,281.0,-149.0,115.0
1690281206.0,266.0,-157.0,121.0
1690281221.0,286.0,-149.0,116.0
1690281236.0,287.0,-145.0,120.0
1690281251.0,285.0,-146.0,121.0
1690281266.0,279.0,-146.0,110.0
1690281281.0,276.0,-150.0,120.0
1690281296.0,271.0,-149.0,123.0
1690281311.0,253.0,-156.0,123.0
1690281326.0,274.0,-147.0,113.0
1690281341.0,278.0,-143.0,114.0
1690281356.0,273.0,-148.0,120.0
1690281371.0,272.0,-149.0,121.0
1690281386.0,280.0,-146.0,119.0
1690281401.0,255.0,-154.0,107.0
1690281416.0,259.0,-155.0,100.0
1690281431.0,262.0,-151.0,115.0
1690281446.0,264.0,-152.0,109.0
1690281461.0,267.0,-154.0,99.0
1690281476.0,270.0,-147.0,117.0
1690281491.0,238.0,-142.0,113.0
1690281506.0,230.0,-140.0,112.0
1690281521.0,246.0,-145.0,108.0
1690281536.0,231.0,-136.0,112.0
1690281551.0,222.0,-148.0,101.0
1690281566.0,236.0,-139.0,112.0
1690281581.0,244.0,-156.0,83.0
1690281596.0,238.0,-172.0,91.0
1690281611.0,231.0,-168.0,92.0
1690281626.0,257.0,-166.0,91.0
1690281641.0,263.0,-169.0,90.0
1690281656.0,262.0,-160.0,88.0
1690281671.0,269.0,-157.0,88.0
1690281686.0,260.0,-157.0,87.0
1690281701.0,271.0,-159.0,81.0
1690281716.0,287.0,-162.0,86.0
1690281731.0,262.0,-155.0,83.0
1690281746.0,268.0,-159.0,89.0
1690281761.0,259.0,-153.0,88.0
1690281776.0,277.0,-157.0,85.0
1690281791.0,260.0,-164.0,84.0
1690281806.0,269.0,-160.0,104.0
1690281821.0,264.0,-158.0,94.0
1690281836.0,267.0,-155.0,90.0
1690281851.0,261.0,-151.0,87.0
1690281866.0,254.0,-157.0,88.0
1690281881.0,259.0,-156.0,89.0
1690281896.0,235.0,-130.0,113.0
1690281911.0,256.0,-28.0,55.0
1690281926.0,232.0,-82.0,55.0
1690281941.0,226.0,-85.0,55.0
1690281956.0,241.0,-77.0,55.0
1690281971.0,228.0,-92.0,55.0
1690281986.0,246.0,-69.0,55.0
1690282001.0,238.0,-110.0,55.0
1690282016.0,223.0,-108.0,57.0
1690282031.0,221.0,-107.0,58.0
1690282046.0,223.0,-111.0,60.0
1690282061.0,220.0,-114.0,60.0
1690282076.0,223.0,-111.0,57.0
1690282091.0,229.0,-110.0,58.0
1690282106.0,226.0,-108.0,60.0
1690282121.0,230.0,-116.0,60.0
1690282136.0,224.0,-106.0,56.0
1690282151.0,237.0,-107.0,54.0
1690282166.0,238.0,-98.0,52.0
1690282181.0,238.0,-103.0,54.0
1690282196.0,239.0,-103.0,54.0
1690282211.0,225.0,-109.0,54.0
1690282226.0,225.0,-110.0,57.0
1690282241.0,278.0,-91.0,59.0
1690282256.0,283.0,-88.0,61.0
1690282271.0,284.0,-90.0,64.0
1690282286.0,241.0,-114.0,57.0
1690282301.0,251.0,-106.0,55.0
1690282316.0,236.0,-105.0,53.0
1690282331.0,223.0,-107.0,49.0
1690282346.0,242.0,-107.0,68.0
1690282361.0,260.0,-110.0,65.0
1690282376.0,249.0,-113.0,56.0
1690282391.0,255.0,-111.0,55.0
1690282406.0,257.0,-110.0,66.0
1690282421.0,257.0,-113.0,61.0
1690282436.0,261.0,-111.0,63.0
1690282451.0,245.0,-101.0,53.0
1690282466.0,244.0,-102.0,54.0
1690282481.0,262.0,-115.0,69.0
