timestamp,loc_x_cm,loc_y_cm,loc_z_cm
1690276496.0,-89.0,-108.0,54.0
1690276511.0,-98.0,-104.0,57.0
1690276526.0,-99.0,-102.0,58.0
1690276541.0,-99.0,-103.0,58.0
1690276556.0,-88.0,-108.0,54.0
1690276571.0,-86.0,-92.0,55.0
1690276586.0,-82.0,-107.0,54.0
1690276601.0,-96.0,-133.0,118.0
1690276616.0,-85.0,-168.0,124.0
1690276631.0,-84.0,-161.0,108.0
1690276646.0,-84.0,-172.0,110.0
1690276661.0,-89.0,-165.0,127.0
1690276676.0,-75.0,-155.0,111.0
1690276691.0,-74.0,-168.0,78.0
1690276706.0,-72.0,-166.0,109.0
1690276721.0,-70.0,-155.0,87.0
1690276736.0,-85.0,-166.0,73.0
1690276751.0,-82.0,-160.0,114.0
1690276766.0,-67.0,-157.0,76.0
1690276781.0,-99.0,-167.0,77.0
1690276796.0,-104.0,-166.0,77.0
1690276811.0,-106.0,-157.0,77.0
1690276826.0,-107.0,-158.0,77.0
1690276841.0,-90.0,-153.0,74.0
1690276856.0,-98.0,-154.0,75.0
1690276871.0,-100.0,-153.0,74.0
1690276886.0,-81.0,-148.0,80.0
1690276901.0,-79.0,-148.0,78.0
1690276916.0,-93.0,-171.0,103.0
1690276931.0,-97.0,-171.0,93.0
1690276946.0,-95.0,-168.0,99.0
1690276961.0,-97.0,-170.0,91.0
1690276976.0,-98.0,-170.0,82.0
1690276991.0,-78.0,-163.0,94.0
1690277006.0,-74.0,-160.0,72.0
1690277021.0,-84.0,-157.0,108.0
1690277036.0,-90.0,-154.0,112.0
1690277051.0,-84.0,-155.0,106.0
1690277066.0,-96.0,-160.0,101.0
1690277081.0,-104.0,-172.0,107.0
1690277096.0,-87.0,-152.0,113.0
1690277111.0,-87.0,-163.0,117.0
1690277126.0,-85.0,-156.0,108.0
1690277141.0,-90.0,-160.0,109.0
1690277156.0,-93.0,-159.0,109.0
1690277171.0,-106.0,-157.0,109.0
1690277186.0,-107.0,-156.0,105.0
1690277201.0,-103.0,-164.0,96.0
1690277216.0,-83.0,-167.0,116.0
1690277231.0,-108.0,-176.0,101.0
1690277246.0,-91.0,-181.0,97.0
1690277261.0,-499.0,-201.0,95.0
1690277276.0,-571.0,194.0,99.0
1690277291.0,nan,nan,nan
1690277306.0,nan,nan,nan
1690277321.0,nan,nan,nan
1690277336.0,nan,nan,nan
1690277351.0,nan,nan,nan
1690277366.0,nan,nan,nan
1690277381.0,nan,nan,nan
1690277396.0,nan,nan,nan
1690277411.0,nan,nan,nan
1690277426.0,nan,nan,nan
1690277441.0,nan,nan,nan
1690277456.0,nan,nan,nan
1690277471.0,nan,nan,nan
1690277486.0,nan,nan,nan
1690277501.0,nan,nan,nan
1690277516.0,nan,nan,nan
1690277531.0,nan,nan,nan
1690277546.0,nan,nan,nan
1690277561.0,nan,nan,nan
1690277576.0,nan,nan,nan
1690277591.0,nan,nan,nan
1690277606.0,nan,nan,nan
1690277621.0,nan,nan,nan
1690277636.0,nan,nan,nan
1690277651.0,nan,nan,nan
1690277666.0,nan,nan,nan
1690277681.0,nan,nan,nan
1690277696.0,nan,nan,nan
1690277711.0,nan,nan,nan
1690277726.0,nan,nan,nan
1690277741.0,nan,nan,nan
1690277756.0,nan,nan,nan
1690277771.0,nan,nan,nan
1690277786.0,nan,nan,nan
1690277801.0,nan,nan,nan
1690277816.0,nan,nan,nan
1690277831.0,nan,nan,nan
1690277846.0,nan,nan,nan
1690277861.0,nan,nan,nan
1690277876.0,nan,nan,nan
1690277891.0,nan,nan,nan
1690277906.0,nan,nan,nan
1690277921.0,nan,nan,nan
1690277936.0,nan,nan,nan
1690277951.0,nan,nan,nan
1690277966.0,nan,nan,nan
1690277981.0,nan,nan,nan
1690277996.0,nan,nan,nan
1690278011.0,nan,nan,nan
1690278026.0,nan,nan,nan
1690278041.0,nan,nan,nan
1690278056.0,nan,nan,nan
1690278071.0,nan,nan,nan
1690278086.0,nan,nan,nan
1690278101.0,nan,nan,nan
1690278116.0,nan,nan,nan
1690278131.0,nan,nan,nan
1690278146.0,nan,nan,nan
1690278161.0,nan,nan,nan
1690278176.0,nan,nan,nan
1690278191.0,nan,nan,nan
1690278206.0,nan,nan,nan
1690278221.0,nan,nan,nan
1690278236.0,nan,nan,nan
1690278251.0,nan,nan,nan
1690278266.0,nan,nan,nan
1690278281.0,nan,nan,nan
1690278296.0,nan,nan,nan
1690278311.0,nan,nan,nan
1690278326.0,nan,nan,nan
1690278341.0,nan,nan,nan
1690278356.0,nan,nan,nan
1690278371.0,nan,nan,nan
1690278386.0,nan,nan,nan
1690278401.0,nan,nan,nan
1690278416.0,nan,nan,nan
1690278431.0,nan,nan,nan
1690278446.0,nan,nan,nan
1690278461.0,nan,nan,nan
1690278476.0,nan,nan,nan
1690278491.0,nan,nan,nan
1690278506.0,nan,nan,nan
1690278521.0,nan,nan,nan
1690278536.0,nan,nan,nan
1690278551.0,nan,nan,nan
1690278566.0,nan,nan,nan
1690278581.0,nan,nan,nan
1690278596.0,nan,nan,nan
1690278611.0,nan,nan,nan
1690278626.0,nan,nan,nan
1690278641.0,nan,nan,nan
1690278656.0,nan,nan,nan
1690278671.0,nan,nan,nan
1690278686.0,nan,nan,nan
1690278701.0,nan,nan,nan
1690278716.0,nan,nan,nan
1690278731.0,nan,nan,nan
1690278746.0,nan,nan,nan
1690278761.0,nan,nan,nan
1690278776.0,nan,nan,nan
1690278791.0,nan,nan,nan
1690278806.0,nan,nan,nan
1690278821.0,nan,nan,nan
1690278836.0,nan,nan,nan
1690278851.0,nan,nan,nan
1690278866.0,nan,nan,nan
1690278881.0,nan,nan,nan
1690278896.0,nan,nan,nan
1690278911.0,nan,nan,nan
1690278926.0,nan,nan,nan
1690278941.0,nan,nan,nan
1690278956.0,nan,nan,nan
1690278971.0,nan,nan,nan
1690278986.0,nan,nan,nan
1690279001.0,nan,nan,nan
1690279016.0,nan,nan,nan
1690279031.0,nan,nan,nan
1690279046.0,nan,nan,nan
1690279061.0,nan,nan,nan
1690279076.0,nan,nan,nan
1690279091.0,nan,nan,nan
1690279106.0,nan,nan,nan
1690279121.0,nan,nan,nan
1690279136.0,nan,nan,nan
1690279151.0,nan,nan,nan
1690279166.0,nan,nan,nan
1690279181.0,nan,nan,nan
1690279196.0,nan,nan,nan
1690279211.0,nan,nan,nan
1690279226.0,nan,nan,nan
1690279241.0,nan,nan,nan
1690279256.0,nan,nan,nan
1690279271.0,nan,nan,nan
1690279286.0,nan,nan,nan
1690279301.0,nan,nan,nan
1690279316.0,nan,nan,nan
1690279331.0,nan,nan,nan
1690279346.0,nan,nan,nan
1690279361.0,nan,nan,nan
1690279376.0,nan,nan,nan
1690279391.0,nan,nan,nan
1690279406.0,nan,nan,nan
1690279421.0,nan,nan,nan
1690279436.0,nan,nan,nan
1690279451.0,nan,nan,nan
1690279466.0,nan,nan,nan
1690279481.0,-576.0,205.0,88.0
1690279496.0,-775.0,0.0,80.0
1690279511.0,-776.0,-19.0,80.0
1690279526.0,-789.0,-67.0,97.0
1690279541.0,-769.0,-41.0,80.0
1690279556.0,-796.0,-77.0,110.0
1690279571.0,-801.0,-81.0,99.0
1690279586.0,-800.0,-83.0,108.0
1690279601.0,-825.0,-102.0,126.0
1690279616.0,-822.0,-91.0,113.0
1690279631.0,-821.0,-89.0,111.0
1690279646.0,-787.0,-101.0,105.0
1690279661.0,-809.0,-97.0,109.0
1690279676.0,-566.0,46.0,104.0
1690279691.0,-563.0,37.0,107.0
1690279706.0,-573.0,12.0,124.0
1690279721.0,-564.0,-57.0,102.0
1690279736.0,-569.0,-57.0,128.0
1690279751.0,-549.0,-110.0,86.0
1690279766.0,-562.0,-100.0,87.0
1690279781.0,-554.0,-101.0,88.0
1690279796.0,-624.0,-113.0,99.0
1690279811.0,-623.0,-126.0,104.0
1690279826.0,-642.0,-104.0,98.0
1690279841.0,-648.0,-91.0,96.0
1690279856.0,-664.0,-82.0,94.0
1690279871.0,-643.0,-109.0,98.0
1690279886.0,-678.0,-65.0,95.0
1690279901.0,-659.0,-84.0,92.0
1690279916.0,-657.0,-89.0,88.0
1690279931.0,-642.0,-131.0,79.0
1690279946.0,-646.0,-125.0,77.0
1690279961.0,-652.0,-133.0,80.0
1690279976.0,-665.0,-119.0,85.0
1690279991.0,-648.0,-174.0,97.0
1690280006.0,-659.0,-177.0,109.0
1690280021.0,-675.0,-135.0,94.0
1690280036.0,-709.0,-125.0,103.0
1690280051.0,-692.0,-132.0,98.0
1690280066.0,-691.0,-134.0,97.0
1690280081.0,-695.0,-134.0,97.0
1690280096.0,-694.0,-137.0,96.0
1690280111.0,-699.0,-145.0,97.0
1690280126.0,-702.0,-140.0,99.0
1690280141.0,-705.0,-139.0,101.0
1690280156.0,-687.0,-126.0,98.0
1690280171.0,-688.0,-126.0,100.0
1690280186.0,-671.0,-148.0,92.0
1690280201.0,-682.0,-128.0,99.0
1690280216.0,-685.0,-127.0,98.0
1690280231.0,-685.0,-128.0,97.0
1690280246.0,-679.0,-149.0,93.0
1690280261.0,-703.0,-120.0,103.0
1690280276.0,-682.0,-134.0,93.0
1690280291.0,-687.0,-141.0,94.0
1690280306.0,-687.0,-137.0,96.0
1690280321.0,-687.0,-128.0,96.0
1690280336.0,-675.0,-147.0,89.0
1690280351.0,-689.0,-132.0,96.0
1690280366.0,-690.0,-125.0,98.0
1690280381.0,-696.0,-124.0,101.0
1690280396.0,-682.0,-138.0,91.0
1690280411.0,-654.0,-172.0,99.0
1690280426.0,-656.0,-167.0,97.0
1690280441.0,-659.0,-176.0,98.0
1690280456.0,-659.0,-176.0,102.0
1690280471.0,-660.0,-173.0,98.0
1690280486.0,-639.0,-191.0,100.0
1690280501.0,-637.0,-192.0,98.0
1690280516.0,-638.0,-174.0,97.0
1690280531.0,-638.0,-176.0,96.0
1690280546.0,-636.0,-180.0,90.0
1690280561.0,-642.0,-167.0,91.0
1690280576.0,-683.0,-122.0,99.0
1690280591.0,-687.0,-120.0,110.0
1690280606.0,-678.0,-133.0,101.0
1690280621.0,-643.0,-169.0,103.0
1690280636.0,-636.0,-169.0,104.0
1690280651.0,-638.0,-173.0,97.0
1690280666.0,-641.0,-174.0,99.0
1690280681.0,-643.0,-179.0,98.0
1690280696.0,-644.0,-176.0,92.0
1690280711.0,-661.0,-175.0,109.0
1690280726.0,-650.0,-175.0,91.0
1690280741.0,-646.0,-174.0,90.0
1690280756.0,-647.0,-175.0,91.0
1690280771.0,-646.0,-173.0,93.0
1690280786.0,-650.0,-184.0,96.0
1690280801.0,-647.0,-178.0,90.0
1690280816.0,-644.0,-182.0,91.0
1690280831.0,-636.0,-175.0,86.0
1690280846.0,-650.0,-172.0,110.0
1690280861.0,-647.0,-196.0,99.0
1690280876.0,-633.0,-192.0,107.0
1690280891.0,-635.0,-196.0,107.0
1690280906.0,-638.0,-199.0,88.0
1690280921.0,-648.0,-177.0,92.0
1690280936.0,-631.0,-209.0,90.0
1690280951.0,-630.0,-218.0,96.0
1690280966.0,-629.0,-204.0,90.0
1690280981.0,-636.0,-216.0,100.0
1690280996.0,-631.0,-216.0,97.0
1690281011.0,-624.0,-207.0,102.0
1690281026.0,-627.0,-208.0,102.0
1690281041.0,-630.0,-204.0,104.0
1690281056.0,-616.0,-202.0,95.0
1690281071.0,-624.0,-211.0,91.0
1690281086.0,-629.0,-209.0,106.0
1690281101.0,-625.0,-214.0,92.0
1690281116.0,-620.0,-211.0,90.0
1690281131.0,-629.0,-215.0,96.0
1690281146.0,-622.0,-211.0,93.0
1690281161.0,-613.0,-210.0,107.0
1690281176.0,-607.0,-221.0,130.0
1690281191.0,-618.0,-210.0,84.0
1690281206.0,-618.0,-214.0,86.0
1690281221.0,-630.0,-216.0,84.0
1690281236.0,-636.0,-209.0,85.0
1690281251.0,-630.0,-211.0,84.0
1690281266.0,-631.0,-209.0,82.0
1690281281.0,-622.0,-205.0,82.0
1690281296.0,-630.0,-220.0,93.0
1690281311.0,-624.0,-211.0,80.0
1690281326.0,-621.0,-210.0,81.0
1690281341.0,-622.0,-211.0,81.0
1690281356.0,-620.0,-219.0,83.0
1690281371.0,-623.0,-213.0,82.0
1690281386.0,-619.0,-209.0,81.0
1690281401.0,-629.0,-222.0,88.0
1690281416.0,-624.0,-215.0,81.0
1690281431.0,-621.0,-213.0,81.0
1690281446.0,-618.0,-215.0,87.0
1690281461.0,-631.0,-211.0,90.0
1690281476.0,-635.0,-214.0,87.0
1690281491.0,-626.0,-206.0,82.0
1690281506.0,-629.0,-210.0,82.0
1690281521.0,-627.0,-204.0,88.0
1690281536.0,-617.0,-201.0,79.0
1690281551.0,-615.0,-208.0,93.0
1690281566.0,-620.0,-199.0,80.0
1690281581.0,-617.0,-199.0,79.0
1690281596.0,-628.0,-192.0,82.0
1690281611.0,-648.0,-175.0,83.0
1690281626.0,-646.0,-174.0,79.0
1690281641.0,-656.0,-190.0,94.0
1690281656.0,-646.0,-180.0,82.0
1690281671.0,-639.0,-176.0,79.0
1690281686.0,-652.0,-181.0,80.0
1690281701.0,-657.0,-182.0,81.0
1690281716.0,-654.0,-162.0,82.0
1690281731.0,-723.0,-197.0,99.0
1690281746.0,-715.0,-204.0,96.0
1690281761.0,-700.0,-191.0,88.0
1690281776.0,-710.0,-197.0,94.0
1690281791.0,-706.0,-200.0,95.0
1690281806.0,-707.0,-212.0,92.0
1690281821.0,-703.0,-216.0,104.0
1690281836.0,-702.0,-210.0,93.0
1690281851.0,-700.0,-212.0,92.0
1690281866.0,-709.0,-203.0,113.0
1690281881.0,-705.0,-208.0,107.0
1690281896.0,-701.0,-209.0,95.0
1690281911.0,-723.0,-198.0,117.0
1690281926.0,-735.0,-170.0,113.0
1690281941.0,-726.0,-181.0,106.0
1690281956.0,-729.0,-178.0,119.0
1690281971.0,-729.0,-194.0,99.0
1690281986.0,-734.0,-177.0,100.0
1690282001.0,-719.0,-194.0,96.0
1690282016.0,-711.0,-170.0,93.0
1690282031.0,-717.0,-193.0,104.0
1690282046.0,-686.0,-199.0,92.0
1690282061.0,-698.0,-208.0,104.0
1690282076.0,-687.0,-202.0,103.0
1690282091.0,-685.0,-208.0,96.0
1690282106.0,-689.0,-205.0,99.0
1690282121.0,-690.0,-200.0,105.0
1690282136.0,-695.0,-208.0,100.0
1690282151.0,-714.0,-184.0,129.0
1690282166.0,-704.0,-201.0,96.0
1690282181.0,-706.0,-205.0,98.0
1690282196.0,-705.0,-206.0,97.0
1690282211.0,-702.0,-210.0,96.0
1690282226.0,-718.0,-197.0,124.0
1690282241.0,-681.0,-209.0,94.0
1690282256.0,-677.0,-208.0,97.0
1690282271.0,-685.0,-222.0,91.0
1690282286.0,-682.0,-217.0,87.0
1690282301.0,-687.0,-223.0,91.0
