timestamp,loc_x_cm,loc_y_cm,loc_z_cm
1690277576.0,nan,nan,nan
1690277591.0,nan,nan,nan
1690277606.0,nan,nan,nan
1690277621.0,nan,nan,nan
1690277636.0,nan,nan,nan
1690277651.0,nan,nan,nan
1690277666.0,nan,nan,nan
1690277681.0,nan,nan,nan
1690277696.0,nan,nan,nan
1690277711.0,nan,nan,nan
1690277726.0,nan,nan,nan
1690277741.0,nan,nan,nan
1690277756.0,nan,nan,nan
1690277771.0,nan,nan,nan
1690277786.0,nan,nan,nan
1690277801.0,nan,nan,nan
1690277816.0,nan,nan,nan
1690277831.0,nan,nan,nan
1690277846.0,nan,nan,nan
1690277861.0,nan,nan,nan
1690277876.0,nan,nan,nan
1690277891.0,nan,nan,nan
1690277906.0,nan,nan,nan
1690277921.0,nan,nan,nan
1690277936.0,nan,nan,nan
1690277951.0,nan,nan,nan
1690277966.0,nan,nan,nan
1690277981.0,nan,nan,nan
1690277996.0,nan,nan,nan
1690278011.0,nan,nan,nan
1690278026.0,nan,nan,nan
1690278041.0,nan,nan,nan
1690278056.0,nan,nan,nan
1690278071.0,nan,nan,nan
1690278086.0,nan,nan,nan
1690278101.0,nan,nan,nan
1690278116.0,nan,nan,nan
1690278131.0,nan,nan,nan
1690278146.0,nan,nan,nan
1690278161.0,nan,nan,nan
1690278176.0,nan,nan,nan
1690278191.0,nan,nan,nan
1690278206.0,nan,nan,nan
1690278221.0,nan,nan,nan
1690278236.0,nan,nan,nan
1690278251.0,nan,nan,nan
1690278266.0,nan,nan,nan
1690278281.0,nan,nan,nan
1690278296.0,nan,nan,nan
1690278311.0,nan,nan,nan
1690278326.0,nan,nan,nan
1690278341.0,nan,nan,nan
1690278356.0,nan,nan,nan
1690278371.0,nan,nan,nan
1690278386.0,nan,nan,nan
1690278401.0,nan,nan,nan
1690278416.0,nan,nan,nan
1690278431.0,nan,nan,nan
1690278446.0,nan,nan,nan
1690278461.0,nan,nan,nan
1690278476.0,nan,nan,nan
1690278491.0,nan,nan,nan
1690278506.0,nan,nan,nan
1690278521.0,nan,nan,nan
1690278536.0,nan,nan,nan
1690278551.0,nan,nan,nan
1690278566.0,nan,nan,nan
1690278581.0,nan,nan,nan
1690278596.0,nan,nan,nan
1690278611.0,nan,nan,nan
1690278626.0,nan,nan,nan
1690278641.0,nan,nan,nan
1690278656.0,nan,nan,nan
1690278671.0,nan,nan,nan
1690278686.0,nan,nan,nan
1690278701.0,nan,nan,nan
1690278716.0,nan,nan,nan
1690278731.0,nan,nan,nan
1690278746.0,nan,nan,nan
1690278761.0,nan,nan,nan
1690278776.0,nan,nan,nan
1690278791.0,nan,nan,nan
1690278806.0,nan,nan,nan
1690278821.0,nan,nan,nan
1690278836.0,nan,nan,nan
1690278851.0,nan,nan,nan
1690278866.0,nan,nan,nan
1690278881.0,nan,nan,nan
1690278896.0,nan,nan,nan
1690278911.0,nan,nan,nan
1690278926.0,nan,nan,nan
1690278941.0,nan,nan,nan
1690278956.0,nan,nan,nan
1690278971.0,nan,nan,nan
1690278986.0,nan,nan,nan
1690279001.0,nan,nan,nan
1690279016.0,nan,nan,nan
1690279031.0,nan,nan,nan
1690279046.0,nan,nan,nan
1690279061.0,nan,nan,nan
1690279076.0,nan,nan,nan
1690279091.0,nan,nan,nan
1690279106.0,nan,nan,nan
1690279121.0,nan,nan,nan
1690279136.0,nan,nan,nan
1690279151.0,nan,nan,nan
1690279166.0,nan,nan,nan
1690279181.0,nan,nan,nan
1690279196.0,nan,nan,nan
1690279211.0,nan,nan,nan
1690279226.0,nan,nan,nan
1690279241.0,nan,nan,nan
1690279256.0,nan,nan,nan
1690279271.0,nan,nan,nan
1690279286.0,nan,nan,nan
1690279301.0,nan,nan,nan
1690279316.0,nan,nan,nan
1690279331.0,nan,nan,nan
1690279346.0,nan,nan,nan
1690279361.0,nan,nan,nan
1690279376.0,nan,nan,nan
1690279391.0,nan,nan,nan
1690279406.0,nan,nan,nan
1690279421.0,nan,nan,nan
1690279436.0,nan,nan,nan
1690279451.0,nan,nan,nan
1690279466.0,nan,nan,nan
1690279481.0,nan,nan,nan
1690279496.0,-482.0,325.0,111.0
1690279511.0,-378.0,-466.0,97.0
1690279526.0,-351.0,-516.0,98.0
1690279541.0,-347.0,-531.0,99.0
1690279556.0,-366.0,-531.0,107.0
1690279571.0,-362.0,-537.0,102.0
1690279586.0,-364.0,-536.0,108.0
1690279601.0,-365.0,-536.0,107.0
1690279616.0,-370.0,-527.0,95.0
1690279631.0,-368.0,-536.0,96.0
1690279646.0,-372.0,-509.0,92.0
1690279661.0,-365.0,-532.0,98.0
1690279676.0,-363.0,-514.0,104.0
1690279691.0,-362.0,-521.0,102.0
1690279706.0,-369.0,-522.0,98.0
1690279721.0,-401.0,-514.0,88.0
1690279736.0,-380.0,-509.0,98.0
1690279751.0,-387.0,-513.0,93.0
1690279766.0,-382.0,-514.0,94.0
1690279781.0,-388.0,-513.0,93.0
1690279796.0,-368.0,-513.0,93.0
1690279811.0,-366.0,-515.0,94.0
1690279826.0,-365.0,-514.0,93.0
1690279841.0,-365.0,-515.0,88.0
1690279856.0,-358.0,-517.0,84.0
1690279871.0,-362.0,-510.0,97.0
1690279886.0,-384.0,-509.0,95.0
1690279901.0,-390.0,-507.0,87.0
1690279916.0,-385.0,-490.0,87.0
1690279931.0,-401.0,-516.0,91.0
1690279946.0,-381.0,-512.0,103.0
1690279961.0,-372.0,-528.0,92.0
1690279976.0,-373.0,-523.0,89.0
1690279991.0,-365.0,-502.0,99.0
1690280006.0,-391.0,-492.0,90.0
1690280021.0,-402.0,-489.0,81.0
1690280036.0,-397.0,-494.0,96.0
1690280051.0,-405.0,-481.0,91.0
1690280066.0,-401.0,-486.0,94.0
1690280081.0,-393.0,-484.0,92.0
1690280096.0,-395.0,-485.0,92.0
1690280111.0,-397.0,-482.0,86.0
1690280126.0,-378.0,-471.0,88.0
1690280141.0,-400.0,-487.0,94.0
1690280156.0,-393.0,-483.0,87.0
1690280171.0,-404.0,-482.0,83.0
1690280186.0,-407.0,-486.0,88.0
1690280201.0,-393.0,-505.0,95.0
1690280216.0,-381.0,-512.0,95.0
1690280231.0,-422.0,-498.0,108.0
1690280246.0,-361.0,-518.0,98.0
1690280261.0,-284.0,-560.0,100.0
1690280276.0,-299.0,-563.0,103.0
1690280291.0,-286.0,-587.0,92.0
1690280306.0,-288.0,-590.0,89.0
1690280321.0,-287.0,-587.0,93.0
1690280336.0,-301.0,-597.0,93.0
1690280351.0,-300.0,-579.0,79.0
1690280366.0,-221.0,-559.0,77.0
1690280381.0,-175.0,-585.0,76.0
1690280396.0,-172.0,-587.0,74.0
1690280411.0,-178.0,-585.0,76.0
1690280426.0,-189.0,-591.0,81.0
1690280441.0,-165.0,-541.0,82.0
1690280456.0,-112.0,-584.0,76.0
1690280471.0,-118.0,-582.0,76.0
1690280486.0,-116.0,-584.0,77.0
1690280501.0,-117.0,-588.0,75.0
1690280516.0,-128.0,-591.0,81.0
1690280531.0,-121.0,-584.0,78.0
1690280546.0,-112.0,-580.0,74.0
1690280561.0,-119.0,-581.0,77.0
1690280576.0,-110.0,-578.0,75.0
1690280591.0,-117.0,-579.0,76.0
1690280606.0,-140.0,-590.0,83.0
1690280621.0,-120.0,-584.0,75.0
1690280636.0,-97.0,-587.0,71.0
1690280651.0,-118.0,-573.0,80.0
1690280666.0,-110.0,-530.0,83.0
1690280681.0,-108.0,-531.0,76.0
1690280696.0,-129.0,-517.0,75.0
1690280711.0,-108.0,-511.0,76.0
1690280726.0,-183.0,-519.0,84.0
1690280741.0,-228.0,-579.0,79.0
1690280756.0,-218.0,-593.0,78.0
1690280771.0,-219.0,-592.0,77.0
1690280786.0,-216.0,-594.0,76.0
1690280801.0,-238.0,-597.0,86.0
1690280816.0,-211.0,-590.0,76.0
1690280831.0,-220.0,-589.0,76.0
1690280846.0,-215.0,-596.0,74.0
1690280861.0,-216.0,-597.0,77.0
1690280876.0,-214.0,-599.0,76.0
1690280891.0,-235.0,-608.0,85.0
1690280906.0,-261.0,-581.0,96.0
1690280921.0,-246.0,-570.0,87.0
1690280936.0,-240.0,-579.0,91.0
1690280951.0,-239.0,-579.0,89.0
1690280966.0,-227.0,-565.0,83.0
1690280981.0,-295.0,-584.0,98.0
1690280996.0,-289.0,-578.0,98.0
1690281011.0,-289.0,-587.0,97.0
1690281026.0,-318.0,-575.0,85.0
1690281041.0,-588.0,-586.0,74.0
1690281056.0,-647.0,-596.0,80.0
1690281071.0,-629.0,-604.0,75.0
1690281086.0,-637.0,-595.0,76.0
1690281101.0,-640.0,-594.0,77.0
1690281116.0,-677.0,-581.0,71.0
1690281131.0,-761.0,-599.0,80.0
1690281146.0,-758.0,-600.0,73.0
1690281161.0,-761.0,-601.0,75.0
1690281176.0,-759.0,-605.0,75.0
1690281191.0,-766.0,-598.0,76.0
1690281206.0,-756.0,-599.0,76.0
1690281221.0,-759.0,-596.0,76.0
1690281236.0,-755.0,-596.0,74.0
1690281251.0,-761.0,-600.0,76.0
1690281266.0,-751.0,-609.0,87.0
1690281281.0,-713.0,-547.0,74.0
1690281296.0,-668.0,-589.0,73.0
1690281311.0,-679.0,-580.0,71.0
1690281326.0,-670.0,-592.0,73.0
1690281341.0,-682.0,-586.0,78.0
1690281356.0,-681.0,-584.0,74.0
1690281371.0,-681.0,-576.0,71.0
1690281386.0,-675.0,-579.0,73.0
1690281401.0,-682.0,-580.0,80.0
1690281416.0,-674.0,-580.0,72.0
1690281431.0,-681.0,-582.0,76.0
1690281446.0,-684.0,-585.0,77.0
1690281461.0,-681.0,-579.0,77.0
1690281476.0,-660.0,-580.0,84.0
1690281491.0,-692.0,-555.0,94.0
1690281506.0,-693.0,-556.0,100.0
1690281521.0,-674.0,-545.0,101.0
1690281536.0,-658.0,-535.0,89.0
1690281551.0,-663.0,-547.0,81.0
1690281566.0,-691.0,-558.0,95.0
1690281581.0,-689.0,-565.0,104.0
1690281596.0,-685.0,-550.0,96.0
1690281611.0,-691.0,-557.0,106.0
1690281626.0,-687.0,-559.0,86.0
1690281641.0,-657.0,-558.0,91.0
1690281656.0,-656.0,-557.0,89.0
1690281671.0,-661.0,-559.0,87.0
1690281686.0,-671.0,-552.0,85.0
1690281701.0,-709.0,-543.0,88.0
1690281716.0,-678.0,-558.0,93.0
1690281731.0,-711.0,-553.0,100.0
1690281746.0,-678.0,-570.0,111.0
1690281761.0,-596.0,-550.0,90.0
1690281776.0,-600.0,-554.0,84.0
1690281791.0,-607.0,-555.0,88.0
1690281806.0,-610.0,-549.0,120.0
1690281821.0,-616.0,-524.0,99.0
1690281836.0,-617.0,-524.0,101.0
1690281851.0,-620.0,-526.0,91.0
1690281866.0,-617.0,-528.0,96.0
1690281881.0,-613.0,-521.0,103.0
1690281896.0,-622.0,-524.0,83.0
1690281911.0,-542.0,-495.0,98.0
1690281926.0,-540.0,-513.0,103.0
1690281941.0,-538.0,-522.0,104.0
1690281956.0,-542.0,-513.0,109.0
1690281971.0,-514.0,-463.0,100.0
1690281986.0,-475.0,-487.0,103.0
1690282001.0,-485.0,-467.0,88.0
1690282016.0,-472.0,-485.0,83.0
1690282031.0,-472.0,-495.0,82.0
1690282046.0,-481.0,-498.0,80.0
1690282061.0,-450.0,-497.0,84.0
1690282076.0,-470.0,-519.0,82.0
1690282091.0,-457.0,-514.0,74.0
1690282106.0,-478.0,-517.0,80.0
1690282121.0,-455.0,-472.0,89.0
1690282136.0,-439.0,-468.0,84.0
1690282151.0,-417.0,-465.0,79.0
1690282166.0,-429.0,-469.0,84.0
1690282181.0,-425.0,-474.0,85.0
1690282196.0,-411.0,-486.0,88.0
1690282211.0,-406.0,-506.0,78.0
1690282226.0,-404.0,-508.0,82.0
1690282241.0,-400.0,-500.0,79.0
1690282256.0,-316.0,-558.0,83.0
1690282271.0,-301.0,-566.0,79.0
1690282286.0,-303.0,-564.0,78.0
1690282301.0,-288.0,-568.0,74.0
1690282316.0,-275.0,-567.0,80.0
1690282331.0,-295.0,-561.0,70.0
1690282346.0,-301.0,-559.0,86.0
1690282361.0,-311.0,-576.0,74.0
1690282376.0,-305.0,-567.0,72.0
1690282391.0,-296.0,-569.0,79.0
1690282406.0,-299.0,-572.0,83.0
1690282421.0,-325.0,-561.0,66.0
1690282436.0,-330.0,-578.0,76.0
1690282451.0,-324.0,-579.0,74.0
